"ITTER107","Territorio","TIPO_DATO15","Funzioni biometriche","SEXISTAT1","Sesso","ETA1","Età e classi di età","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"ITCD","Nord","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y65","65 anni","2011","2011",11.59253,,
"ITCD","Nord","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y65","65 anni","2012","2012",11.40492,,
"ITCD","Nord","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y65","65 anni","2013","2013",10.95025,,
"ITCD","Nord","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y65","65 anni","2014","2014",11.18457,,
"ITCD","Nord","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y65","65 anni","2015","2015",11.07159,,
"ITCD","Nord","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y65","65 anni","2016","2016",10.36297,,
"ITE","Centro","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y76","76 anni","2004","2004",22.18195,,
"ITE","Centro","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y76","76 anni","2005","2005",21.57087,,
"ITE","Centro","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y76","76 anni","2006","2006",20.77828,,
"ITE","Centro","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y76","76 anni","2007","2007",20.14198,,
"ITE","Centro","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y76","76 anni","2008","2008",20.12796,,
"ITE","Centro","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y76","76 anni","2009","2009",20.35571,,
"ITE","Centro","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y76","76 anni","2010","2010",19.54174,,
"ITE","Centro","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y76","76 anni","2011","2011",19.46256,,
"ITE","Centro","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y76","76 anni","2012","2012",18.51714,,
"ITE","Centro","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y76","76 anni","2013","2013",17.61517,,
"ITE","Centro","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y76","76 anni","2014","2014",17.58395,,
"ITE","Centro","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y76","76 anni","2015","2015",18.14306,,
"ITE","Centro","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y76","76 anni","2016","2016",18.10107,,
"ITFG","Mezzogiorno","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y71","71 anni","2004","2004",14.14023,,
"ITFG","Mezzogiorno","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y71","71 anni","2005","2005",13.73363,,
"ITFG","Mezzogiorno","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y71","71 anni","2006","2006",13.30173,,
"ITFG","Mezzogiorno","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y71","71 anni","2007","2007",13.27769,,
"ITFG","Mezzogiorno","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y71","71 anni","2008","2008",12.25179,,
"ITFG","Mezzogiorno","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y71","71 anni","2009","2009",12.56193,,
"ITFG","Mezzogiorno","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y71","71 anni","2010","2010",12.02037,,
"ITFG","Mezzogiorno","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y71","71 anni","2011","2011",12.33541,,
"ITFG","Mezzogiorno","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y71","71 anni","2012","2012",12.12706,,
"ITFG","Mezzogiorno","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y71","71 anni","2013","2013",12.27576,,
"ITFG","Mezzogiorno","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y71","71 anni","2014","2014",11.96677,,
"ITFG","Mezzogiorno","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y71","71 anni","2015","2015",11.9368,,
"ITFG","Mezzogiorno","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y71","71 anni","2016","2016",11.31665,,
"ITFG","Mezzogiorno","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y76","76 anni","2004","2004",44.65726,,
"ITFG","Mezzogiorno","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y76","76 anni","2005","2005",44.46785,,
"ITFG","Mezzogiorno","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y76","76 anni","2006","2006",42.72896,,
"ITFG","Mezzogiorno","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y76","76 anni","2007","2007",42.40562,,
"ITFG","Mezzogiorno","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y76","76 anni","2008","2008",40.83981,,
"ITFG","Mezzogiorno","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y76","76 anni","2009","2009",40.71879,,
"ITFG","Mezzogiorno","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y76","76 anni","2010","2010",38.45754,,
"ITFG","Mezzogiorno","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y76","76 anni","2011","2011",38.68463,,
"ITFG","Mezzogiorno","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y76","76 anni","2012","2012",37.83303,,
"ITFG","Mezzogiorno","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y76","76 anni","2013","2013",35.7525,,
"ITFG","Mezzogiorno","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y76","76 anni","2014","2014",34.70936,,
"ITFG","Mezzogiorno","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y76","76 anni","2015","2015",35.83827,,
"ITFG","Mezzogiorno","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y76","76 anni","2016","2016",34.44081,,
"ITE","Centro","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y78","78 anni","2004","2004",28.98748,,
"ITE","Centro","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y78","78 anni","2005","2005",28.37792,,
"ITE","Centro","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y78","78 anni","2006","2006",26.75444,,
"ITE","Centro","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y78","78 anni","2007","2007",26.40838,,
"ITE","Centro","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y78","78 anni","2008","2008",26.93821,,
"ITE","Centro","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y78","78 anni","2009","2009",26.84362,,
"ITE","Centro","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y78","78 anni","2010","2010",25.76086,,
"ITE","Centro","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y78","78 anni","2011","2011",25.01078,,
"ITE","Centro","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y78","78 anni","2012","2012",25.59278,,
"ITE","Centro","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y78","78 anni","2013","2013",23.89406,,
"ITE","Centro","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y78","78 anni","2014","2014",22.9606,,
"ITE","Centro","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y78","78 anni","2015","2015",23.47354,,
"ITE","Centro","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y78","78 anni","2016","2016",22.77132,,
"ITCD","Nord","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y74","74 anni","2004","2004",16.8892,,
"ITCD","Nord","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y74","74 anni","2005","2005",16.57068,,
"ITCD","Nord","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y74","74 anni","2006","2006",16.43614,,
"ITCD","Nord","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y74","74 anni","2007","2007",16.05342,,
"ITCD","Nord","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y74","74 anni","2008","2008",15.59149,,
"ITCD","Nord","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y74","74 anni","2009","2009",15.63048,,
"ITCD","Nord","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y74","74 anni","2010","2010",14.75494,,
"ITCD","Nord","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y74","74 anni","2011","2011",13.96557,,
"ITCD","Nord","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y74","74 anni","2012","2012",13.9503,,
"ITCD","Nord","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y74","74 anni","2013","2013",13.75686,,
"ITCD","Nord","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y74","74 anni","2014","2014",13.45002,,
"ITCD","Nord","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y74","74 anni","2015","2015",14.4325,,
"ITCD","Nord","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y74","74 anni","2016","2016",13.96297,,
"ITE","Centro","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y68","68 anni","2004","2004",18.33311,,
"ITE","Centro","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y68","68 anni","2005","2005",17.16322,,
"ITE","Centro","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y68","68 anni","2006","2006",16.13481,,
"ITE","Centro","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y68","68 anni","2007","2007",15.85411,,
"ITE","Centro","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y68","68 anni","2008","2008",15.79913,,
"ITE","Centro","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y68","68 anni","2009","2009",15.72697,,
"ITE","Centro","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y68","68 anni","2010","2010",15.36885,,
"ITE","Centro","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y68","68 anni","2011","2011",15.07315,,
"ITE","Centro","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y68","68 anni","2012","2012",14.85064,,
"ITE","Centro","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y68","68 anni","2013","2013",14.64626,,
"ITE","Centro","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y68","68 anni","2014","2014",13.56772,,
"ITE","Centro","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y68","68 anni","2015","2015",14.11851,,
"ITE","Centro","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y68","68 anni","2016","2016",13.60966,,
"ITFG","Mezzogiorno","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y71","71 anni","2004","2004",27.44825,,
"ITFG","Mezzogiorno","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y71","71 anni","2005","2005",27.12685,,
"ITFG","Mezzogiorno","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y71","71 anni","2006","2006",25.06021,,
"ITFG","Mezzogiorno","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y71","71 anni","2007","2007",24.23183,,
"ITFG","Mezzogiorno","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y71","71 anni","2008","2008",23.649,,
"ITFG","Mezzogiorno","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y71","71 anni","2009","2009",22.90827,,
"ITFG","Mezzogiorno","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y71","71 anni","2010","2010",22.71308,,
"ITFG","Mezzogiorno","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y71","71 anni","2011","2011",22.46874,,
"ITFG","Mezzogiorno","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y71","71 anni","2012","2012",22.42391,,
"ITFG","Mezzogiorno","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y71","71 anni","2013","2013",22.85603,,
"ITFG","Mezzogiorno","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y71","71 anni","2014","2014",22.63903,,
"ITFG","Mezzogiorno","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y71","71 anni","2015","2015",21.46437,,
"ITFG","Mezzogiorno","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y71","71 anni","2016","2016",20.28807,,
"ITFG","Mezzogiorno","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y64","64 anni","2004","2004",6.30738,,
"ITFG","Mezzogiorno","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y64","64 anni","2005","2005",6.24046,,
"ITFG","Mezzogiorno","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y64","64 anni","2006","2006",6.57124,,
"ITFG","Mezzogiorno","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y64","64 anni","2007","2007",6.44848,,
"ITFG","Mezzogiorno","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y64","64 anni","2008","2008",5.93282,,
"ITFG","Mezzogiorno","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y64","64 anni","2009","2009",6.02728,,
"ITFG","Mezzogiorno","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y64","64 anni","2010","2010",5.82633,,
"ITFG","Mezzogiorno","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y64","64 anni","2011","2011",5.75473,,
"ITFG","Mezzogiorno","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y64","64 anni","2012","2012",5.73412,,
"ITFG","Mezzogiorno","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y64","64 anni","2013","2013",5.92314,,
"ITFG","Mezzogiorno","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y64","64 anni","2014","2014",5.69311,,
"ITFG","Mezzogiorno","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y64","64 anni","2015","2015",5.99285,,
"ITFG","Mezzogiorno","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y64","64 anni","2016","2016",5.43083,,
"ITFG","Mezzogiorno","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y73","73 anni","2004","2004",32.97716,,
"ITFG","Mezzogiorno","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y73","73 anni","2005","2005",32.19001,,
"ITFG","Mezzogiorno","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y73","73 anni","2006","2006",30.88524,,
"ITFG","Mezzogiorno","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y73","73 anni","2007","2007",30.54504,,
"ITFG","Mezzogiorno","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y73","73 anni","2008","2008",29.95009,,
"ITFG","Mezzogiorno","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y73","73 anni","2009","2009",29.44945,,
"ITFG","Mezzogiorno","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y73","73 anni","2010","2010",28.09021,,
"ITFG","Mezzogiorno","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y73","73 anni","2011","2011",26.84104,,
"ITFG","Mezzogiorno","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y73","73 anni","2012","2012",26.84416,,
"ITFG","Mezzogiorno","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y73","73 anni","2013","2013",26.66374,,
"ITFG","Mezzogiorno","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y73","73 anni","2014","2014",26.62422,,
"ITFG","Mezzogiorno","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y73","73 anni","2015","2015",27.57612,,
"ITFG","Mezzogiorno","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y73","73 anni","2016","2016",26.0222,,
"ITE","Centro","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y76","76 anni","2004","2004",43.35867,,
"ITE","Centro","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y76","76 anni","2005","2005",41.7635,,
"ITE","Centro","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y76","76 anni","2006","2006",40.23201,,
"ITE","Centro","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y76","76 anni","2007","2007",38.85185,,
"ITE","Centro","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y76","76 anni","2008","2008",37.90349,,
"ITE","Centro","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y76","76 anni","2009","2009",37.83759,,
"ITE","Centro","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y76","76 anni","2010","2010",34.90084,,
"ITE","Centro","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y76","76 anni","2011","2011",33.45738,,
"ITE","Centro","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y76","76 anni","2012","2012",33.62291,,
"ITE","Centro","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y76","76 anni","2013","2013",30.70854,,
"ITE","Centro","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y76","76 anni","2014","2014",30.96533,,
"ITE","Centro","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y76","76 anni","2015","2015",31.91587,,
"ITE","Centro","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y76","76 anni","2016","2016",30.61714,,
"ITCD","Nord","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y76","76 anni","2004","2004",21.98205,,
"ITCD","Nord","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y76","76 anni","2005","2005",21.65692,,
"ITCD","Nord","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y76","76 anni","2006","2006",20.62479,,
"ITCD","Nord","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y76","76 anni","2007","2007",20.53983,,
"ITCD","Nord","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y76","76 anni","2008","2008",20.69167,,
"ITCD","Nord","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y76","76 anni","2009","2009",20.09942,,
"ITCD","Nord","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y76","76 anni","2010","2010",19.28467,,
"ITCD","Nord","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y76","76 anni","2011","2011",18.55487,,
"ITCD","Nord","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y76","76 anni","2012","2012",18.21973,,
"ITCD","Nord","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y76","76 anni","2013","2013",17.63276,,
"ITCD","Nord","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y76","76 anni","2014","2014",16.74169,,
"ITCD","Nord","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y76","76 anni","2015","2015",17.56116,,
"ITCD","Nord","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y76","76 anni","2016","2016",17.07019,,
